"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_4172","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_4173","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4174","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Ellobiopsidae","Ellobiopsis","s_"
"ASV_4175","no_hit","Haptophyta","unknown","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_4176","no_hit","Haptophyta","unknown","Prymnesiales","no_hit","no_hit","s_"
"ASV_4177","no_hit","Haptophyta","unknown","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_4178","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4179","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4180","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_4181","no_hit","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_4182","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4183","no_hit","unknown","unknown","Pirsoniales","unknown","g_","s_"
"ASV_4184","no_hit","unknown","Bigyra","Nanomonadea","unknown","g_","s_"
"ASV_4185","no_hit","Bacillariophyta","Coscinodiscophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","no_hit"
"ASV_4186","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4187","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4188","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4189","no_hit","Ciliophora","Prostomatea","Prorodontida","no_hit","no_hit","no_hit"
"ASV_4190","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_4191","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4192","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_4193","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4194","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4195","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_4196","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4197","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_4198","no_hit","Ciliophora","Oligohymenophorea","Philasterida","Cinetochilidae","g_","s_"
"ASV_4199","no_hit","Euglenozoa","unknown","Diplonemea","no_hit","no_hit","no_hit"
"ASV_4200","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4201","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_4202","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4203","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_4204","no_hit","Haptophyta","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4205","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4206","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4207","Metazoa","Ctenophora","Tentaculata","Lobata","Bathocyroidae","Bathocyroe","no_hit"
"ASV_4208","Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Corymorphidae","Euphysa","no_hit"
"ASV_4209","Metazoa","Chordata","Actinopteri","no_hit","no_hit","no_hit","no_hit"
"ASV_4210","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Amphidomataceae","g_","s_"
"ASV_4211","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_4212","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4213","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4214","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4215","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_4216","no_hit","unknown","Bigyra","no_hit","no_hit","g_","s_"
"ASV_4217","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_4218","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4219","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4220","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4221","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_4222","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4223","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_4224","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4225","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4226","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"ASV_4227","no_hit","Ciliophora","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4228","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4229","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4230","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4231","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4232","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4233","no_hit","unknown","Pelagophyceae","Pelagomonadales","unknown","Aureococcus","Aureococcus anophagefferens"
"ASV_4234","no_hit","Cercozoa","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4235","no_hit","unknown","Dictyochophyceae","Pedinellales","unknown","g_","s_"
"ASV_4236","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4237","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_4238","no_hit","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"ASV_4239","no_hit","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"ASV_4240","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4241","no_hit","Imbricatea","unknown","Thaumatomonadida","no_hit","no_hit","no_hit"
"ASV_4242","no_hit","Cercozoa","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4243","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4244","no_hit","unknown","unknown","unknown","unknown","Telonemia","no_hit"
"ASV_4245","Metazoa","Annelida","Polychaeta","Sabellida","Sabellariidae","no_hit","no_hit"
"ASV_4246","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_4247","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_4248","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4249","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_4250","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_4251","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4252","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4253","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4254","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4255","no_hit","Euglenozoa","unknown","Diplonemea","no_hit","no_hit","s_"
"ASV_4256","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_4257","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4258","no_hit","unknown","Polycystinea","Nassellaria","Theoperidae","g_","s_"
"ASV_4259","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"ASV_4260","no_hit","Ciliophora","Oligohymenophorea","Philasterida","Cinetochilidae","g_","s_"
"ASV_4261","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_4262","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_4263","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4264","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4265","Metazoa","Nemertea","Palaeonemertea","unknown","Carinomidae","g_","s_"
"ASV_4266","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4267","no_hit","unknown","Bigyra","Opalinata","Blastocystidae","g_","s_"
"ASV_4268","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4269","no_hit","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","g_","s_"
"ASV_4270","Metazoa","Arthropoda","Hexanauplia","Calanoida","no_hit","no_hit","s_"
"ASV_4271","no_hit","Cercozoa","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4272","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4273","Metazoa","Cnidaria","Hydrozoa","Leptothecata","Mitrocomidae","Earleria","s_"
"ASV_4274","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4275","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4276","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4277","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4278","no_hit","unknown","Cryptophyceae","Cyathomonadacea","Goniomonadaceae","g_","s_"
"ASV_4279","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_4280","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_4281","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4282","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_4283","no_hit","Ciliophora","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4284","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_4285","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4286","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_4287","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4288","no_hit","unknown","Polycystinea","Nassellaria","Artostrobiidae","Botryostrobus","Botryostrobus auritus-australis"
"ASV_4289","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4290","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_4291","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_4292","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","g_","s_"
"ASV_4293","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_4294","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4295","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_4296","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4297","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_4298","no_hit","unknown","Dictyochophyceae","Rhizochromulinales","unknown","g_","s_"
"ASV_4299","no_hit","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"ASV_4300","no_hit","unknown","Ichthyosporea","no_hit","no_hit","g_","s_"
"ASV_4301","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4302","no_hit","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_4303","no_hit","unknown","Bigyra","Oblongichytrida","unknown","g_","s_"
"ASV_4304","no_hit","Haptophyta","unknown","Prymnesiales","no_hit","no_hit","no_hit"
"ASV_4305","no_hit","Haptophyta","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4306","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4307","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Amphidomataceae","g_","s_"
"ASV_4308","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4309","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4310","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4311","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4312","no_hit","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11261"
"ASV_4313","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_4314","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_4315","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_4316","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4317","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4318","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4319","no_hit","Ciliophora","Oligohymenophorea","Apostomatida","Pseudocolliniidae","Fusiforma","s_"
"ASV_4320","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4321","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_4322","no_hit","Dinophyceae","Dinophyceae","Blastodiniales","unknown","Blastodinium","s_"
"ASV_4323","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","s_"
"ASV_4324","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","Strombidium","Strombidium caudispina"
"ASV_4325","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4326","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4327","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","Diplonemida sp. 37 RG-2016"
"ASV_4328","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_4329","Metazoa","Cnidaria","Scyphozoa","Coronatae","Linuchidae","g_","s_"
"ASV_4330","no_hit","Perkinsozoa","unknown","Perkinsida","Xcellidae","g_","s_"
"ASV_4331","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4332","no_hit","Haptophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_4333","no_hit","unknown","Chrysophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4334","no_hit","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros curvisetus"
"ASV_4335","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_4336","Metazoa","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","s_"
"ASV_4337","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4338","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4339","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4340","Metazoa","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys","no_hit"
"ASV_4341","Metazoa","Annelida","Polychaeta","Terebellida","Trichobranchidae","Terebellides","Terebellides californica"
"ASV_4342","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4343","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4344","no_hit","unknown","Polycystinea","Nassellaria","Theoperidae","g_","s_"
"ASV_4345","no_hit","unknown","Polycystinea","no_hit","no_hit","g_","s_"
"ASV_4346","no_hit","Haptophyta","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4347","no_hit","unknown","unknown","Telonemida","unknown","g_","s_"
"ASV_4348","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4349","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4350","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_4351","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"ASV_4352","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"ASV_4353","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4354","Viridiplantae","Chlorophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_4355","no_hit","Ciliophora","Oligohymenophorea","Philasterida","Loxocephalidae","g_","s_"
"ASV_4356","no_hit","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","g_","s_"
"ASV_4357","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_4358","no_hit","Ciliophora","Phyllopharyngea","Dysteriida","Plesiotrichopidae","g_","s_"
"ASV_4359","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4360","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4361","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4362","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4363","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_4364","no_hit","unknown","Choanoflagellata","unknown","unknown","g_","s_"
"ASV_4365","Metazoa","Chordata","Appendicularia","Copelata","Fritillariidae","g_","s_"
"ASV_4366","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_4367","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4368","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4369","no_hit","unknown","Bigyra","Oblongichytrida","unknown","g_","s_"
"ASV_4370","Metazoa","Annelida","Polychaeta","unknown","Opheliidae","no_hit","no_hit"
"ASV_4371","no_hit","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","no_hit","s_"
"ASV_4372","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_4373","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4374","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4375","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4376","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4377","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4378","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4379","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4380","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_4381","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4382","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4383","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4384","no_hit","Dinophyceae","Dinophyceae","Peridiniales","no_hit","g_","s_"
"ASV_4385","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4386","no_hit","Euglenozoa","unknown","Diplonemea","no_hit","no_hit","no_hit"
"ASV_4387","no_hit","Ciliophora","Prostomatea","Prorodontida","Urotrichidae","Urotricha","s_"
"ASV_4388","no_hit","Foraminifera","unknown","Rotaliida","Cassidulinidae","g_","s_"
"ASV_4389","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_4390","no_hit","Ciliophora","Oligohymenophorea","Philasterida","no_hit","g_","s_"
"ASV_4391","no_hit","unknown","unknown","Telonemida","unknown","g_","s_"
"ASV_4392","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_4393","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_4394","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4395","Metazoa","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"ASV_4396","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4397","Viridiplantae","Streptophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_4398","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_4399","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4400","no_hit","unknown","Bigyra","Nanomonadea","unknown","g_","s_"
"ASV_4401","Fungi","Mucoromycota","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4402","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_4403","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","g_","s_"
"ASV_4404","no_hit","unknown","Polycystinea","no_hit","no_hit","g_","s_"
"ASV_4405","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4406","no_hit","unknown","Acantharea","Chaunacanthida","unknown","g_","s_"
"ASV_4407","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","g_","s_"
"ASV_4408","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_4409","Viridiplantae","Streptophyta","Magnoliopsida","Santalales","Viscaceae","g_","s_"
"ASV_4410","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","no_hit","no_hit","s_"
"ASV_4411","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_4412","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_4413","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4414","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4415","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_4416","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_4417","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_4418","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
